index,x,y,z
256,130.0,-137.25,0.0
257,128.0,-137.25,0.0
258,126.0,-137.25,0.0
259,124.0,-137.25,0.0
260,122.0,-137.25,0.0
261,120.0,-137.25,0.0
262,118.0,-137.25,0.0
263,116.0,-137.25,0.0
264,114.0,-137.25,0.0
265,112.0,-137.25,0.0
266,110.0,-137.25,0.0
267,108.0,-137.25,0.0
268,106.0,-137.25,0.0
269,104.0,-137.25,0.0
270,102.0,-137.25,0.0
271,100.0,-137.25,0.0
272,98.0,-137.25,0.0
273,96.0,-137.25,0.0
274,94.0,-137.25,0.0
275,92.0,-137.25,0.0
276,90.0,-137.25,0.0
277,88.0,-137.25,0.0
278,86.0,-137.25,0.0
279,84.0,-137.25,0.0
280,82.0,-137.25,0.0
281,80.0,-137.25,0.0
282,78.0,-137.25,0.0
283,76.0,-137.25,0.0
284,74.0,-137.25,0.0
285,72.0,-137.25,0.0
286,70.0,-137.25,0.0
287,68.0,-137.25,0.0
288,66.0,-137.25,0.0
289,64.0,-137.25,0.0
290,62.0,-137.25,0.0
291,60.0,-137.25,0.0
292,58.0,-137.25,0.0
293,56.0,-137.25,0.0
294,54.0,-137.25,0.0
295,52.0,-137.25,0.0
296,50.0,-137.25,0.0
297,48.0,-137.25,0.0
298,46.0,-137.25,0.0
299,44.0,-137.25,0.0
300,42.0,-137.25,0.0
301,40.0,-137.25,0.0
302,38.0,-137.25,0.0
303,36.0,-137.25,0.0
304,34.0,-137.25,0.0
305,32.0,-137.25,0.0
306,30.0,-137.25,0.0
307,28.0,-137.25,0.0
308,26.0,-137.25,0.0
309,24.0,-137.25,0.0
310,22.0,-137.25,0.0
311,20.0,-137.25,0.0
312,18.0,-137.25,0.0
313,16.0,-137.25,0.0
314,14.0,-137.25,0.0
315,12.0,-137.25,0.0
316,10.0,-137.25,0.0
317,8.0,-137.25,0.0
318,6.0,-137.25,0.0
319,4.0,-137.25,0.0
320,2.0,-137.25,0.0
321,1.305622276959184e-13,-137.25,0.0
322,-2.0,-137.25,0.0
323,-4.0,-137.25,0.0
324,-6.0,-137.25,0.0
325,-8.0,-137.25,0.0
326,-10.0,-137.25,0.0
327,-12.0,-137.25,0.0
328,-14.0,-137.25,0.0
329,-16.0,-137.25,0.0
330,-18.0,-137.25,0.0
331,-20.0,-137.25,0.0
332,-22.0,-137.25,0.0
