index,x,y,z
657,-224.0,133.75,0.0
658,-222.0,133.75,0.0
659,-220.0,133.75,0.0
660,-218.0,133.75,0.0
661,-216.0,133.75,0.0
662,-214.0,133.75,0.0
663,-212.0,133.75,0.0
664,-210.0,133.75,0.0
665,-208.0,133.75,0.0
666,-206.0,133.75,0.0
667,-204.0,133.75,0.0
668,-202.0,133.75,0.0
669,-200.0,133.75,0.0
670,-198.0,133.75,0.0
671,-196.0,133.75,0.0
672,-194.0,133.75,0.0
673,-192.0,133.75,0.0
674,-190.0,133.75,0.0
675,-188.0,133.75,0.0
676,-186.0,133.75,0.0
677,-184.0,133.75,0.0
678,-182.0,133.75,0.0
679,-180.0,133.75,0.0
